2013-08-21 00:00:02,89.4,28.3,34.3,34.1,28.7,29.0,27.7
2013-08-21 00:05:01,89.5,28.3,34.8,34.2,29.4,29.1,28.0
2013-08-21 00:10:02,89.4,28.8,34.3,34.2,29.0,29.0,27.7
2013-08-21 00:15:02,89.5,28.1,34.3,34.0,29.2,28.9,27.5
2013-08-21 00:20:02,89.4,28.1,34.8,34.4,29.1,29.0,27.9
2013-08-21 00:25:02,89.6,28.2,35.1,34.4,29.4,29.3,28.2
2013-08-21 00:30:02,89.4,28.5,34.7,34.3,29.0,29.2,28.1
2013-08-21 00:35:01,89.6,28.4,34.7,34.3,29.0,29.0,27.8
2013-08-21 00:40:02,89.5,28.4,34.5,34.5,29.1,29.3,27.7
2013-08-21 00:45:01,89.6,28.4,34.1,33.9,28.7,29.0,27.4
2013-08-21 00:50:02,89.4,28.3,34.5,34.1,29.0,29.0,27.5
2013-08-21 00:55:02,89.4,28.3,34.7,34.2,28.9,29.3,27.8
2013-08-21 01:00:01,89.4,28.5,34.7,34.2,29.4,29.0,27.9
2013-08-21 01:05:02,89.5,28.4,34.4,34.1,28.8,28.9,27.8
2013-08-21 01:10:01,89.5,28.6,34.6,34.4,29.0,29.3,27.9
2013-08-21 01:15:02,89.4,28.6,34.6,34.3,29.2,29.1,27.8
2013-08-21 01:20:02,89.4,28.6,34.7,34.4,29.4,29.1,27.8
2013-08-21 01:25:02,89.6,29.3,34.5,34.2,29.2,28.9,27.5
2013-08-21 01:30:01,89.5,28.6,34.7,34.4,29.1,29.2,27.8
2013-08-21 01:35:01,89.6,28.5,34.2,33.9,28.8,28.8,27.6
2013-08-21 01:40:02,89.4,28.4,34.7,34.2,29.3,29.3,27.9
2013-08-21 01:45:01,89.5,28.7,35.0,34.4,29.5,29.4,28.1
2013-08-21 01:50:01,89.6,28.7,35.1,34.7,29.9,29.6,28.3
2013-08-21 01:55:02,89.5,29.0,35.2,34.8,29.8,29.7,28.6
2013-08-21 02:00:02,89.5,29.1,35.6,35.1,30.1,29.9,28.6
2013-08-21 02:05:02,89.4,29.3,35.6,35.1,30.1,30.1,28.8
2013-08-21 02:10:02,89.4,29.3,35.7,35.5,30.3,30.1,29.2
2013-08-21 02:15:02,89.4,29.2,35.8,35.2,30.5,30.4,29.0
2013-08-21 02:20:02,89.3,29.3,35.8,35.2,30.5,30.3,29.2
2013-08-21 02:25:02,89.5,29.2,35.9,35.5,30.5,30.3,29.2
2013-08-21 02:30:02,89.4,29.6,35.8,35.5,30.8,30.4,29.2
2013-08-21 02:35:01,89.3,29.5,36.2,35.4,30.6,30.6,29.1
2013-08-21 02:40:02,89.4,29.6,35.9,35.7,30.8,30.5,29.4
2013-08-21 02:45:02,89.4,29.7,36.0,35.6,30.7,30.6,29.2
2013-08-21 02:50:02,89.5,29.5,36.2,35.7,30.8,30.6,29.5
2013-08-21 02:55:01,89.4,29.7,36.3,35.9,31.1,30.6,29.4
2013-08-21 03:00:01,89.4,29.6,36.3,35.8,30.8,30.7,29.3
2013-08-21 03:05:02,89.3,29.7,36.3,35.9,30.8,30.8,29.3
2013-08-21 03:10:02,89.4,29.8,36.5,35.6,31.0,30.8,29.4
2013-08-21 03:15:01,89.3,30.0,36.2,35.8,31.2,30.8,29.7
2013-08-21 03:20:02,89.4,29.8,36.4,35.9,31.0,30.8,29.5
2013-08-21 03:25:01,89.4,29.7,36.3,35.8,30.9,30.8,29.7
2013-08-21 03:30:01,89.4,30.0,36.6,35.7,30.8,30.7,29.4
2013-08-21 03:35:02,89.4,29.9,36.3,35.9,31.0,30.9,29.6
2013-08-21 03:40:02,89.4,29.9,36.4,35.9,31.1,30.8,29.7
2013-08-21 03:45:01,89.4,30.0,36.6,35.6,31.2,30.8,29.7
2013-08-21 03:50:01,89.2,30.1,36.4,36.0,30.9,30.9,29.7
2013-08-21 03:55:02,89.3,29.7,36.5,35.9,31.1,30.9,29.7
2013-08-21 04:00:02,89.4,30.2,36.8,36.0,31.1,31.0,29.6
2013-08-21 04:05:02,89.3,29.8,36.6,36.1,31.0,30.9,29.7
2013-08-21 04:10:02,89.3,30.0,36.6,35.9,30.9,30.8,29.7
2013-08-21 04:15:02,89.5,29.8,36.5,36.1,31.2,30.9,29.7
2013-08-21 04:20:02,89.3,30.1,36.5,35.9,30.9,31.0,29.6
2013-08-21 04:25:02,89.5,30.2,36.5,36.1,31.1,30.9,29.7
2013-08-21 04:30:02,89.4,30.2,36.7,35.9,31.0,31.0,29.7
2013-08-21 04:35:02,89.3,30.1,36.5,35.9,31.1,31.1,29.7
2013-08-21 04:40:02,89.2,30.0,36.6,36.1,30.9,31.0,29.8
2013-08-21 04:45:02,89.4,29.9,36.6,36.0,31.0,30.9,29.7
2013-08-21 04:50:02,89.4,30.0,36.6,36.2,31.1,30.9,29.8
2013-08-21 04:55:02,89.4,30.3,36.6,36.1,31.2,31.0,29.8
2013-08-21 05:00:02,89.3,30.1,36.8,36.1,31.2,30.9,29.7
2013-08-21 05:05:02,89.5,30.2,36.7,36.0,31.2,31.0,29.8
2013-08-21 05:10:02,89.4,30.1,36.5,36.2,31.3,31.0,29.9
2013-08-21 05:15:02,89.5,30.1,36.8,36.3,31.2,31.2,29.9
2013-08-21 05:20:02,89.3,30.4,36.6,36.2,31.2,31.1,29.7
2013-08-21 05:25:02,89.4,30.1,36.8,36.1,31.3,31.1,29.8
2013-08-21 05:30:02,89.4,30.1,36.9,36.0,31.0,31.1,30.0
2013-08-21 05:35:02,89.3,30.1,36.7,36.1,31.2,31.2,29.9
2013-08-21 05:40:02,89.2,30.2,36.7,36.2,31.5,31.2,29.9
2013-08-21 05:45:02,89.3,30.2,37.1,36.1,31.2,31.0,29.8
2013-08-21 05:50:02,89.6,30.1,36.7,36.2,31.3,31.2,30.0
2013-08-21 05:55:02,89.3,30.3,36.8,36.2,31.2,30.9,30.0
2013-08-21 06:00:02,89.4,30.3,36.8,36.3,31.4,31.2,29.9
2013-08-21 06:05:02,89.3,30.2,36.6,36.3,31.4,31.4,30.0
2013-08-21 06:10:02,89.4,30.1,36.6,36.2,31.3,31.1,30.1
2013-08-21 06:15:02,89.3,29.9,37.0,36.1,31.2,31.0,29.8
2013-08-21 06:20:02,89.4,30.2,36.8,36.2,31.4,31.2,29.9
2013-08-21 06:25:03,89.4,30.1,36.8,36.5,31.5,31.2,30.0
2013-08-21 06:30:01,89.3,30.3,36.6,36.2,31.5,31.1,29.9
2013-08-21 06:35:02,89.3,30.1,36.7,36.3,31.2,31.2,29.8
2013-08-21 06:40:02,89.3,30.4,36.9,36.2,31.2,31.3,30.0
2013-08-21 06:45:02,89.5,30.7,36.2,36.4,31.0,30.8,29.7
2013-08-21 06:50:02,89.4,30.3,36.2,36.0,31.0,31.0,29.6
2013-08-21 06:55:02,89.4,30.7,36.1,36.2,30.7,30.8,29.6
2013-08-21 07:00:02,89.5,30.3,36.1,36.1,30.8,30.8,29.6
2013-08-21 07:05:01,89.3,30.3,36.2,36.1,30.8,30.8,29.5
2013-08-21 07:10:02,89.4,30.3,36.2,36.0,30.8,30.8,29.4
2013-08-21 07:15:02,89.3,30.4,36.2,36.1,31.0,30.7,29.5
2013-08-21 07:20:03,89.4,30.2,30.4,30.8,30.6,29.8,29.5
2013-08-21 07:25:01,89.3,30.2,35.9,35.9,30.8,30.5,29.3
2013-08-21 07:30:02,89.3,30.3,36.1,36.0,30.7,30.6,29.4
2013-08-21 07:35:01,89.4,30.2,36.0,35.9,30.8,30.6,29.3
2013-08-21 07:40:02,89.2,30.4,36.2,36.0,30.6,30.6,29.4
2013-08-21 07:45:02,89.4,30.3,36.2,35.9,30.7,30.7,29.6
2013-08-21 07:50:02,89.6,30.1,36.2,36.0,30.8,30.9,29.6
2013-08-21 07:55:01,89.4,30.2,36.0,35.5,30.4,30.4,29.0
2013-08-21 08:00:01,89.5,29.7,35.4,35.3,30.3,30.1,28.8
2013-08-21 08:05:02,89.4,29.3,35.6,35.3,30.1,30.3,28.7
2013-08-21 08:10:02,89.2,29.0,35.5,35.1,30.2,30.0,28.8
2013-08-21 08:15:02,89.4,29.0,35.4,34.8,30.1,29.8,28.9
2013-08-21 08:20:02,89.4,28.8,35.5,34.7,30.0,29.6,28.8
2013-08-21 08:25:02,89.4,28.5,35.1,34.7,30.1,29.3,28.7
2013-08-21 08:30:01,89.4,28.1,35.0,34.4,29.9,29.6,28.8
2013-08-21 08:35:01,89.4,28.6,35.0,34.4,29.7,29.6,28.2
2013-08-21 08:40:01,89.3,28.8,35.4,34.8,30.1,30.0,29.0
2013-08-21 08:45:02,89.3,29.3,35.5,35.2,30.5,30.1,29.0
2013-08-21 08:50:02,89.3,29.3,36.2,35.4,30.4,30.3,29.3
2013-08-21 08:55:01,89.4,29.7,36.0,35.5,30.8,30.6,29.4
2013-08-21 09:00:02,89.4,29.6,36.3,35.6,30.9,30.7,29.6
2013-08-21 09:05:02,89.4,29.9,36.5,35.9,30.9,30.7,29.6
2013-08-21 09:10:02,89.5,30.1,36.8,36.1,31.2,30.8,29.8
2013-08-21 09:15:02,89.3,30.1,36.6,36.0,31.1,31.2,29.7
2013-08-21 09:20:02,89.3,30.2,36.8,36.0,31.4,31.1,30.0
2013-08-21 09:25:02,89.3,30.1,36.8,36.2,31.5,31.1,30.0
2013-08-21 09:30:01,89.4,30.3,36.6,36.1,31.3,31.1,30.0
2013-08-21 09:35:02,89.3,30.3,36.6,36.1,31.2,31.2,29.9
2013-08-21 09:40:02,89.2,30.3,37.0,36.1,31.2,30.9,30.0
2013-08-21 09:45:02,89.4,30.3,36.9,36.2,31.1,31.3,30.1
2013-08-21 09:50:02,89.5,29.9,36.6,36.2,31.2,31.2,29.9
2013-08-21 09:55:02,89.4,30.4,36.9,36.2,31.4,31.2,29.9
2013-08-21 10:00:02,89.3,30.3,36.8,36.1,31.1,31.3,30.0
2013-08-21 10:05:02,89.3,30.1,36.6,36.2,31.4,31.1,29.9
2013-08-21 10:10:02,89.3,30.7,36.7,36.2,31.2,31.1,30.0
2013-08-21 10:15:02,89.5,30.4,36.6,36.2,31.3,31.1,29.8
2013-08-21 10:20:01,89.4,30.1,36.6,36.3,31.6,31.2,29.9
2013-08-21 10:25:02,89.4,30.1,36.9,36.2,31.2,31.3,29.9
2013-08-21 10:30:01,89.5,30.1,36.8,36.2,31.3,31.0,30.0
2013-08-21 10:35:02,89.3,30.2,36.7,36.2,31.4,31.1,30.0
2013-08-21 10:40:02,89.3,30.1,36.8,36.1,31.3,31.3,29.8
2013-08-21 10:45:02,89.3,30.2,36.7,36.0,31.4,31.0,29.9
2013-08-21 10:50:02,89.4,30.4,36.6,36.0,31.3,31.1,30.0
2013-08-21 10:55:01,89.3,30.0,36.6,36.1,31.2,31.1,29.9
2013-08-21 11:00:02,89.3,30.2,36.8,36.0,31.5,31.0,29.9
2013-08-21 11:05:01,89.2,30.0,36.6,36.2,31.3,31.0,29.7
2013-08-21 11:10:01,89.3,30.1,36.5,35.9,31.4,30.9,29.9
2013-08-21 11:15:02,89.3,29.9,36.8,36.3,31.1,30.7,30.0
2013-08-21 11:20:02,89.3,30.3,36.6,36.2,31.4,31.0,29.8
2013-08-21 11:25:01,89.4,30.0,37.0,36.2,31.5,31.3,30.0
2013-08-21 11:30:02,89.2,30.3,36.8,36.1,31.3,31.2,29.8
2013-08-21 11:35:02,89.3,30.2,36.2,36.0,30.8,30.7,29.4
2013-08-21 11:40:02,89.4,29.8,35.9,35.5,30.4,30.4,29.0
2013-08-21 11:45:02,89.3,29.5,35.6,35.6,30.5,30.3,29.3
2013-08-21 11:50:01,89.6,29.0,35.6,35.0,30.4,30.1,29.1
2013-08-21 11:55:01,89.4,28.8,35.5,34.8,30.1,30.0,28.9
2013-08-21 12:00:02,89.4,28.7,35.3,34.8,30.0,29.7,28.8
2013-08-21 12:05:02,89.3,28.8,35.3,34.7,30.0,29.6,28.8
2013-08-21 12:10:02,89.6,28.6,35.2,34.6,30.0,29.5,28.4
2013-08-21 12:15:02,89.6,28.0,35.1,34.4,30.0,29.3,28.6
2013-08-21 12:20:02,89.4,28.2,35.0,34.4,29.7,29.3,28.6
2013-08-21 12:25:01,89.2,28.3,35.1,34.2,29.7,29.3,28.6
2013-08-21 12:30:02,89.3,28.3,34.8,34.3,29.8,29.1,28.3
2013-08-21 12:35:02,89.4,28.1,34.8,34.1,29.8,29.0,28.4
2013-08-21 12:40:02,89.4,28.1,35.0,34.3,29.8,29.2,28.2
2013-08-21 12:45:02,89.4,28.1,34.8,34.1,29.7,29.0,28.4
2013-08-21 12:50:01,89.4,28.3,35.0,34.3,29.6,29.1,28.4
2013-08-21 12:55:02,89.5,28.1,34.7,34.1,29.7,29.3,28.3
2013-08-21 13:00:02,89.4,28.0,34.7,33.9,29.6,29.0,28.3
2013-08-21 13:05:02,89.4,28.1,34.5,34.0,29.5,29.1,28.1
2013-08-21 13:10:02,89.4,27.9,34.5,34.0,29.4,29.0,28.2
2013-08-21 13:15:02,89.4,27.8,34.7,34.0,29.5,28.9,28.3
2013-08-21 13:20:02,89.3,28.0,34.8,33.8,29.7,29.1,28.1
2013-08-21 13:25:01,89.6,28.2,34.8,34.2,29.4,29.1,28.2
2013-08-21 13:30:01,89.4,28.2,34.9,34.4,29.6,29.2,28.1
2013-08-21 13:35:02,89.4,27.8,34.6,34.1,29.4,29.3,28.1
2013-08-21 13:40:02,89.5,28.3,34.9,34.2,29.6,29.3,28.4
2013-08-21 13:45:01,89.4,28.1,34.8,34.1,29.3,29.0,28.2
2013-08-21 13:50:01,89.5,28.1,34.6,34.0,29.6,29.1,28.3
2013-08-21 13:55:01,89.3,28.2,34.9,34.1,29.3,29.3,28.2
2013-08-21 14:00:02,89.4,28.2,35.1,34.1,29.6,29.3,28.2
2013-08-21 14:05:02,89.5,28.0,34.8,34.1,29.6,29.0,27.9
2013-08-21 14:10:02,89.3,28.2,34.9,34.2,29.7,29.2,28.2
2013-08-21 14:15:02,89.4,28.3,34.9,34.3,29.4,29.3,28.3
2013-08-21 14:20:01,89.5,28.1,34.9,34.3,29.9,29.5,28.2
2013-08-21 14:25:01,89.3,28.1,34.8,34.1,29.6,29.0,28.3
2013-08-21 14:30:01,89.4,28.0,34.8,34.3,29.6,29.3,28.2
2013-08-21 14:35:01,89.6,27.9,34.7,34.4,29.5,29.2,28.4
2013-08-21 14:40:02,89.4,28.2,35.3,34.4,29.6,29.5,28.3
2013-08-21 14:45:02,89.5,28.7,35.2,34.8,29.9,29.7,28.4
2013-08-21 14:50:02,89.4,29.0,35.7,35.0,30.0,29.9,28.9
2013-08-21 14:55:02,89.5,29.2,35.5,35.2,30.2,30.0,29.0
2013-08-21 15:00:02,89.4,29.3,36.0,35.3,30.5,30.2,29.1
2013-08-21 15:05:02,89.4,29.5,36.0,35.2,30.5,30.4,29.2
2013-08-21 15:10:02,89.3,29.6,36.2,35.6,30.6,30.6,29.2
2013-08-21 15:15:02,89.3,29.4,36.0,35.4,30.7,30.3,29.4
2013-08-21 15:20:01,89.5,29.1,35.8,35.2,30.4,30.4,29.1
2013-08-21 15:25:01,89.4,29.0,35.8,35.0,30.3,29.8,28.9
2013-08-21 15:30:01,89.3,28.6,35.3,34.7,30.3,29.7,29.0
2013-08-21 15:35:02,89.4,28.6,35.2,34.7,29.9,29.9,28.7
2013-08-21 15:40:02,89.4,28.3,35.2,34.6,30.0,29.3,28.5
2013-08-21 15:45:02,89.3,28.5,35.5,34.6,29.7,29.5,29.0
2013-08-21 15:50:02,89.3,28.6,35.1,34.4,29.9,29.7,28.2
2013-08-21 15:55:02,89.3,28.3,35.0,34.3,29.9,29.5,28.6
2013-08-21 16:00:02,89.3,28.3,34.7,34.1,29.6,29.5,28.3
2013-08-21 16:05:01,89.5,28.0,34.8,34.4,29.6,29.3,28.3
2013-08-21 16:10:02,89.3,28.1,34.7,34.1,29.5,29.2,28.1
2013-08-21 16:15:02,89.4,28.0,34.8,34.0,29.5,29.0,28.3
2013-08-21 16:20:02,89.4,27.7,34.7,34.0,29.2,28.9,27.9
2013-08-21 16:25:02,89.3,27.7,34.5,33.8,29.4,28.7,28.0
2013-08-21 16:30:02,89.5,27.9,34.7,34.0,29.2,28.9,28.0
2013-08-21 16:35:01,89.4,28.1,34.8,34.4,29.6,29.0,28.2
2013-08-21 16:40:02,89.5,28.1,34.7,34.1,29.3,28.9,28.1
2013-08-21 16:45:02,89.4,28.1,34.8,34.0,29.3,28.8,28.1
2013-08-21 16:50:02,89.4,28.2,34.6,34.1,29.3,29.3,28.2
2013-08-21 16:55:02,89.5,28.1,34.7,34.1,29.7,29.0,28.4
2013-08-21 17:00:01,89.6,28.3,34.8,34.3,29.4,29.0,28.1
2013-08-21 17:05:02,89.3,28.7,34.9,34.1,29.9,29.3,28.5
2013-08-21 17:10:02,89.4,28.9,35.3,34.6,30.1,29.7,28.6
2013-08-21 17:15:02,89.5,29.0,35.7,34.9,30.2,29.7,29.0
2013-08-21 17:20:02,89.4,29.1,35.8,35.0,30.4,30.2,29.3
2013-08-21 17:25:02,89.3,28.5,35.5,34.8,30.0,29.8,28.9
2013-08-21 17:30:02,89.4,28.5,35.2,34.5,30.1,29.1,28.9
2013-08-21 17:35:02,89.4,28.0,35.0,34.0,29.9,28.9,28.6
2013-08-21 17:40:02,89.4,28.1,34.9,34.0,29.7,29.3,28.7
2013-08-21 17:45:02,89.4,28.2,35.1,34.1,29.7,29.3,28.5
2013-08-21 17:50:02,89.3,28.2,35.0,34.1,29.8,29.3,28.6
2013-08-21 17:55:02,89.5,28.1,34.8,34.0,29.7,29.0,28.6
2013-08-21 18:00:01,89.5,28.2,35.0,34.2,29.5,29.0,28.4
2013-08-21 18:05:02,89.5,28.2,34.8,34.3,29.8,29.2,28.4
2013-08-21 18:10:02,89.4,27.8,34.9,34.1,29.4,29.0,28.3
2013-08-21 18:15:02,89.4,28.0,34.8,34.1,29.7,29.1,28.4
2013-08-21 18:20:02,89.5,28.3,34.8,34.4,29.7,29.1,28.3
2013-08-21 18:25:02,89.4,28.1,34.6,34.1,29.7,28.9,28.3
2013-08-21 18:30:02,89.5,28.2,34.6,33.9,29.5,29.0,28.2
2013-08-21 18:35:02,89.5,27.9,34.8,34.2,29.3,29.0,28.3
2013-08-21 18:40:01,89.5,27.9,34.7,33.9,29.3,28.9,28.3
2013-08-21 18:45:02,89.4,27.7,34.5,33.7,29.5,28.9,28.2
2013-08-21 18:50:02,89.5,28.0,34.9,34.2,29.6,29.3,28.3
2013-08-21 18:55:01,89.4,28.1,34.7,34.1,29.4,29.2,28.4
2013-08-21 19:00:02,89.2,27.7,34.5,34.2,29.3,29.1,28.2
2013-08-21 19:05:02,89.4,28.1,34.9,34.3,29.7,29.2,28.3
2013-08-21 19:10:02,89.3,28.3,34.7,33.7,29.9,29.5,28.3
2013-08-21 19:15:02,89.4,27.8,34.5,33.8,29.5,28.9,28.2
2013-08-21 19:20:02,89.4,28.2,34.9,34.2,29.2,29.2,28.3
2013-08-21 19:25:02,89.4,28.4,34.9,34.4,29.7,29.3,28.1
2013-08-21 19:30:02,89.5,28.6,35.3,34.4,29.8,29.3,28.3
2013-08-21 19:35:02,89.5,29.0,35.3,34.6,29.9,29.8,28.6
2013-08-21 19:40:02,89.4,29.0,35.5,34.9,30.1,30.1,28.8
2013-08-21 19:45:02,89.5,29.1,35.7,35.2,30.4,30.3,29.0
2013-08-21 19:50:02,89.3,29.4,35.9,35.3,30.5,30.3,29.2
2013-08-21 19:55:02,89.5,29.7,35.9,35.5,30.5,30.4,29.2
2013-08-21 20:00:01,89.3,29.5,36.1,35.5,30.6,30.5,29.4
2013-08-21 20:05:01,89.3,29.3,35.9,35.5,30.3,30.3,29.0
2013-08-21 20:10:02,89.5,29.1,35.5,34.9,30.1,29.8,28.8
2013-08-21 20:15:02,89.3,28.6,35.3,34.6,30.0,29.8,28.6
2013-08-21 20:20:02,89.2,28.4,35.1,34.6,29.8,29.5,28.5
2013-08-21 20:25:02,89.5,28.3,35.0,34.2,29.7,29.2,28.3
2013-08-21 20:30:02,89.3,28.5,35.2,34.6,29.8,29.5,28.3
2013-08-21 20:35:01,89.5,28.9,35.2,34.9,29.9,29.7,28.5
2013-08-21 20:40:02,89.3,29.1,35.7,35.2,30.1,30.1,28.8
2013-08-21 20:45:02,89.4,29.3,35.7,35.2,30.4,30.0,29.0
2013-08-21 20:50:02,89.3,29.3,35.6,34.9,30.2,30.2,29.0
2013-08-21 20:55:02,89.5,28.4,35.4,34.6,30.0,29.7,28.5
2013-08-21 21:00:02,89.4,28.0,34.8,34.3,29.9,29.2,28.3
2013-08-21 21:05:02,89.3,28.6,35.1,34.4,29.5,29.4,28.6
2013-08-21 21:10:02,89.4,28.4,35.0,34.3,29.8,29.6,28.5
2013-08-21 21:15:02,89.3,28.6,35.0,34.5,29.5,29.4,28.4
2013-08-21 21:20:02,89.4,28.3,34.9,34.1,29.5,29.2,28.4
2013-08-21 21:25:02,89.4,28.5,35.2,34.6,29.6,29.7,28.6
2013-08-21 21:30:02,89.4,28.5,35.1,34.6,29.6,29.6,28.3
2013-08-21 21:35:02,89.4,28.6,35.2,34.4,29.6,29.3,28.3
2013-08-21 21:40:01,89.4,28.4,35.1,34.6,30.0,29.4,28.6
2013-08-21 21:45:02,89.4,28.8,34.8,34.5,29.6,29.4,28.4
2013-08-21 21:50:02,89.4,28.6,34.9,34.5,29.1,29.2,28.2
2013-08-21 21:55:02,89.5,28.6,35.4,34.5,29.8,29.5,28.6
2013-08-21 22:00:01,89.3,28.8,35.0,34.3,29.7,29.4,28.6
2013-08-21 22:05:01,89.6,27.9,34.8,34.1,29.8,29.2,28.3
2013-08-21 22:10:02,89.5,28.0,34.8,33.9,29.7,29.1,28.1
2013-08-21 22:15:01,89.5,28.7,35.2,34.6,29.9,29.5,28.7
2013-08-21 22:20:02,89.4,28.6,35.3,34.4,29.9,29.7,28.7
2013-08-21 22:25:02,89.3,28.4,35.2,34.5,29.7,29.3,28.8
2013-08-21 22:30:01,89.4,28.9,35.5,34.5,29.9,29.7,28.5
